id,srcLatitude,srcLongitude,destLatitude,destLongitude,airline,srcAirport,destAirport
3582,34.43,135.24,13.48,144.8,United Airlines,KIX,GUM
3583,14.66,49.38,30.12,31.41,Yemenia,RIY,CAI
3584,40.98,28.81,26.47,49.8,Turkish Airlines,IST,DMM
3585,-41.33,174.81,-27.38,153.12,Virgin Australia,WLG,BNE
3586,18.57,-68.36,40.69,-74.17,United Airlines,PUJ,EWR
3587,47.46,8.55,34.88,33.62,Swiss International Air Lines,ZRH,LCA
3588,32.9,-97.04,42.36,-71.01,US Airways,DFW,BOS
3589,42.88,-85.52,33.31,-111.66,Allegiant Air,GRR,AZA
3590,55.97,37.41,35.42,51.15,Aeroflot Russian Airlines,SVO,IKA
3591,22.15,113.59,34.43,135.24,Air Macau,MFM,KIX
3592,18.3,109.41,40.08,116.58,Shenzhen Airlines,SYX,PEK
3593,55.61,49.28,36.9,30.8,Onur Air,KZN,AYT
3594,30.23,120.43,18.77,98.96,Thai AirAsia,HGH,CNX
3595,36.67,-4.5,57.09,9.85,Norwegian Air Shuttle,AGP,AAL
3596,52.17,20.97,32.01,34.89,Wizz Air,WAW,TLV
3597,32.7,-16.77,52.45,-1.75,Air Bourbon,FNC,BHX
3598,35.76,140.39,13.48,144.8,United Airlines,NRT,GUM
3599,31.61,-8.04,51.6,6.14,Ryanair,RAK,NRN
3600,55.95,-3.37,39.6,19.91,Ryanair,EDI,CFU
3601,37.74,-25.7,51.15,-0.19,SATA International,PDL,LGW
3602,20.68,-105.25,33.64,-84.43,KLM Royal Dutch Airlines,PVR,ATL
3603,31.61,-8.04,48.35,11.79,Royal Air Maroc,RAK,MUC
3604,22.15,113.59,2.75,101.71,AirAsia,MFM,KUL
3605,36.41,28.09,49.01,2.55,Aegean Airlines,RHO,CDG
3606,55.97,37.41,49.67,73.33,Aeroflot Russian Airlines,SVO,KGF
3607,18.43,-69.67,40.69,-74.17,United Airlines,SDQ,EWR
3608,40.64,-73.78,21.04,-86.88,US Airways,JFK,CUN
3609,37.62,-122.37,20.68,-105.25,Virgin America,SFO,PVR
3610,18.44,-66,38.85,-77.04,JetBlue Airways,SJU,DCA
3611,39.87,-75.24,39.86,-104.67,Southwest Airlines,PHL,DEN
3612,18.45,-68.91,40.64,-73.78,JetBlue Airways,LRM,JFK
3613,38.75,-90.37,32.73,-117.19,Southwest Airlines,STL,SAN
3614,45.59,-122.6,61.17,-150,Alaska Airlines,PDX,ANC
3615,34.86,136.81,13.48,144.8,United Airlines,NGO,GUM
3616,-17.76,177.44,21.32,-157.92,Qantas,NAN,HNL
3617,-43.49,172.53,-27.38,153.12,Virgin Australia,CHC,BNE
3618,25.79,-80.29,3.54,-76.38,US Airways,MIA,CLO
3619,15.59,32.55,24.43,54.65,Sudan Airways,KRT,AUH
3620,18.57,-68.36,40.64,-73.78,Delta Air Lines,PUJ,JFK
3621,55.53,13.37,36.67,-4.5,Ryanair,MMX,AGP
3622,9.99,-84.21,29.98,-95.34,United Airlines,SJO,IAH
3623,19.44,-99.07,33.94,-118.41,Volaris,MEX,LAX
3624,51.15,-0.19,40.98,28.81,Turkish Airlines,LGW,IST
3625,19.44,-99.07,35.21,-80.94,US Airways,MEX,CLT
3626,-6.22,39.22,-26.14,28.25,Mango,ZNZ,JNB
3627,55.62,12.66,36.9,30.8,Pegasus Airlines,CPH,AYT
3628,29.54,52.59,40.98,28.81,Turkish Airlines,SYZ,IST
3629,63.99,-22.61,60.32,24.96,Icelandair,KEF,HEL
3630,39.86,-104.67,36.89,-76.2,AirTran Airways,DEN,ORF
3631,26.47,49.8,19.09,72.87,Saudi Arabian Airlines,DMM,BOM
3632,41.26,69.28,56.23,43.78,Ural Airlines,TAS,GOJ
3633,37.75,20.88,53.87,-1.66,Jet2.com,ZTH,LBA
3634,53.35,-2.27,37.75,20.88,Transavia France,MAN,ZTH
3635,18.43,-69.67,40.64,-73.78,Delta Air Lines,SDQ,JFK
3636,55.59,37.26,48.73,2.36,Aigle Azur,VKO,ORY
3637,28.04,-16.57,47.15,-1.61,Air Senegal International,TFS,NTE
3638,43.91,87.47,34.52,113.84,Shenzhen Airlines,URC,CGO
3639,40.69,-74.17,21.04,-86.88,United Airlines,EWR,CUN
3640,51.29,6.77,36.9,30.8,SunExpress,DUS,AYT
3641,18.44,-66,33.64,-84.43,Southwest Airlines,SJU,ATL
3642,35.34,25.18,52.31,4.76,Transavia Holland,HER,AMS
3643,12.95,77.67,13.68,100.75,Thai Airways International,BLR,BKK
3644,38.78,-9.14,47.44,19.26,TAP Portugal,LIS,BUD
3645,28.43,-81.31,39.86,-104.67,Southwest Airlines,MCO,DEN
3646,23.59,58.28,33.82,35.49,Oman Air,MCT,BEY
3647,47.45,-122.31,64.82,-147.86,Alaska Airlines,SEA,FAI
3648,50.1,14.26,53.5,50.15,Czech Airlines,PRG,KUF
3649,18.5,-77.91,32.9,-97.04,US Airways,MBJ,DFW
3650,52.13,7.68,36.9,30.8,Air Berlin,FMO,AYT
3651,40.98,-85.2,33.31,-111.66,Allegiant Air,FWA,AZA
3652,-8.86,13.23,-26.14,28.25,South African Airways,LAD,JNB
3653,18.5,-77.91,39.72,-86.29,Delta Air Lines,MBJ,IND
3654,32.01,34.89,53.88,28.03,Belavia Belarusian Airlines,TLV,MSQ
3655,53.05,8.79,36.9,30.8,Germania,BRE,AYT
3656,25.08,121.23,13.68,100.75,Transaero Airlines,TPE,BKK
3657,43.54,125.12,23.39,113.3,Shenzhen Airlines,CGQ,CAN
3658,43.96,81.33,30.58,103.95,Shenzhen Airlines,YIN,CTU
3659,18.5,-77.91,40.69,-74.17,United Airlines,MBJ,EWR
3660,18.5,-77.91,40.64,-73.78,Delta Air Lines,MBJ,JFK
3661,14.51,121.02,2.75,101.71,Zest Air,MNL,KUL
3662,38.78,-9.14,55.62,12.66,TAP Portugal,LIS,CPH
3663,59.41,24.83,41.9,2.76,Ryanair,TLL,GRO
3664,39.49,-0.48,40.98,28.81,Turkish Airlines,VLC,IST
3665,-17.7,168.32,-33.95,151.18,Qantas,VLI,SYD
3666,36.41,28.09,50.9,4.48,Harmony Airways,RHO,BRU
3667,11.64,92.73,28.57,77.1,Air India Limited,IXZ,DEL
3668,40.22,69.69,43.45,39.96,Ural Airlines,LBD,AER
3669,51.96,4.44,35.34,25.18,Transavia Holland,RTM,HER
3670,60.32,24.96,37.94,23.94,Norwegian Air Shuttle,HEL,ATH
3671,31.61,-8.04,50.87,7.14,Germanwings,RAK,CGN
3672,39.55,2.73,59.65,17.92,Scandinavian Airlines System,PMI,ARN
3673,59.38,10.79,38.28,-0.56,Ryanair,RYG,ALC
3674,51.96,4.44,31.61,-8.04,Transavia Holland,RTM,RAK
3675,55.41,37.91,37.99,58.36,Turkmenistan Airlines,DME,ASB
3676,51.45,5.37,36.71,28.79,Transavia Holland,EIN,DLM
3677,2.75,101.71,11.68,122.38,AirAsia,KUL,KLO
3678,55.62,12.66,36.67,-4.5,Formosa Airlines,CPH,AGP
3679,17.6,-101.46,33.94,-118.41,Alaska Airlines,ZIH,LAX
3680,50.56,3.09,30.38,-9.55,Transavia France,LIL,AGA
3681,1.35,103.99,7.13,125.65,Singapore Airlines,SIN,DVO
3682,34.43,135.24,22.31,113.91,Hong Kong Express Airways,KIX,HKG
3683,39.68,-75.61,39.86,-104.67,Frontier Airlines,ILG,DEN
3684,55.97,37.41,49.01,2.55,Aeroflot Russian Airlines,SVO,CDG
3685,12.96,74.89,24.43,54.65,Air India Express,IXE,AUH
3686,38.54,68.83,43.45,39.96,Tajik Air,DYU,AER
3687,55.97,37.41,35.34,25.18,Aeroflot Russian Airlines,SVO,HER
3688,40.64,-73.78,19.29,-81.36,Cayman Airways,JFK,GCM
3689,36.08,10.44,55.87,-4.43,Thomsonfly,NBE,GLA
3690,60.29,5.22,38.28,-0.56,Scandinavian Airlines System,BGO,ALC
3691,44.88,-93.22,33.94,-118.41,United Airlines,MSP,LAX
3692,32.12,-110.94,33.64,-84.43,Virgin Atlantic Airways,TUS,ATL
3693,52.38,13.52,63.99,-22.61,bmibaby,SXF,KEF
3694,43.68,-79.63,21.42,-77.85,Cubana de Aviación,YYZ,CMW
3695,42.7,23.41,36.67,-4.5,Bulgaria Air,SOF,AGP
3696,49.67,73.33,55.41,37.91,Transaero Airlines,KGF,DME
3697,41.26,69.28,45.03,39.17,Ural Airlines,TAS,KRR
3698,19.29,-81.36,40.69,-74.17,United Airlines,GCM,EWR
3699,25.79,-80.29,12,-61.79,US Airways,MIA,GND
3700,55.04,-1.69,35.86,14.48,easyJet,NCL,MLA
3701,32.73,-117.19,44.88,-93.22,Sun Country Airlines,SAN,MSP
3702,24.54,118.13,35.76,140.39,Shenzhen Airlines,XMN,NRT
3703,2.75,101.71,24.99,102.74,Malaysia Airlines,KUL,KMG
3704,60.19,11.1,40.98,28.81,Turkish Airlines,OSL,IST
3705,37.47,15.07,59.65,17.92,Norwegian Air Shuttle,CTA,ARN
3706,30.12,31.41,8.98,38.8,Egyptair,CAI,ADD
3707,59.8,30.26,37.94,23.94,Aegean Airlines,LED,ATH
3708,44.57,26.1,40.49,-3.57,Wizz Air,OTP,MAD
3709,53.63,9.99,36.9,30.8,SunExpress,HAM,AYT
3710,31.61,-8.04,51.45,5.37,Ryanair,RAK,EIN
3711,32.54,-116.97,16.76,-99.75,Volaris,TIJ,ACA
3712,36.41,28.09,51.45,5.37,Transavia Holland,RHO,EIN
3713,37.13,-76.49,39.86,-104.67,Frontier Airlines,PHF,DEN
3714,36.79,27.09,52.31,4.76,Transavia Holland,KGS,AMS
3715,32.54,74.36,26.47,49.8,Pakistan International Airlines,SKT,DMM
3716,35.34,25.18,53.12,6.58,Transavia Holland,HER,GRQ
3717,38.75,-90.37,20.68,-105.25,Frontier Airlines,STL,PVR
3718,36.67,-4.5,56.3,10.62,Ryanair,AGP,AAR
3719,50.56,3.09,35.34,25.18,Harmony Airways,LIL,HER
3720,59.65,17.92,38.29,27.16,SunExpress,ARN,ADB
3721,51.15,-0.19,32.7,-16.77,Air Bourbon,LGW,FNC
3722,55.97,37.41,33.82,35.49,Aeroflot Russian Airlines,SVO,BEY
3723,2.75,101.71,7.18,79.88,SriLankan Airlines,KUL,CMB
3724,36.41,28.09,50.46,4.45,Ryanair,RHO,CRL
3725,12.96,74.89,25.25,55.36,Air India Express,IXE,DXB
3726,50.08,19.78,36.67,-4.5,Ryanair,KRK,AGP
3727,37.25,27.67,52.31,4.76,Transavia Holland,BJV,AMS
3728,51.11,-114.02,32.9,-97.04,WestJet,YYC,DFW
3729,34.43,135.24,23.39,113.3,Japan Airlines,KIX,CAN
3730,31.61,-8.04,53.35,-2.27,easyJet,RAK,MAN
3731,45.51,12.35,32.01,34.89,El Al Israel Airlines,VCE,TLV
3732,-33.39,-70.79,-12.02,-77.11,LAN Airlines,SCL,LIM
3733,52.27,104.39,43.06,74.48,Comores Airlines,IKT,FRU
3734,48.11,16.57,31.72,35.99,Royal Jordanian,VIE,AMM
3735,26.07,-80.15,4.7,-74.15,US Airways,FLL,BOG
3736,37.01,-7.97,55.74,9.15,Ryanair,FAO,BLL
3737,-23.43,-46.47,-1.38,-48.48,TAM Brazilian Airlines,GRU,BEL
3738,51.96,4.44,37.25,27.67,Transavia Holland,RTM,BJV
3739,18.57,-68.36,39.87,-75.24,US Airways,PUJ,PHL
3740,33.68,-117.87,44.88,-93.22,Delta Air Lines,SNA,MSP
3741,42.95,-87.9,36.08,-115.15,Southwest Airlines,MKE,LAS
3742,31.52,74.4,26.47,49.8,Pakistan International Airlines,LHE,DMM
3743,18.58,-72.29,40.64,-73.78,Delta Air Lines,PAP,JFK
3744,40.64,-73.78,30.19,-97.67,US Airways,JFK,AUS
3745,18.34,-64.97,35.21,-80.94,US Airways,STT,CLT
3746,59.19,10.26,38.28,-0.56,Ryanair,TRF,ALC
3747,25.33,55.52,12.96,74.89,Air India Express,SHJ,IXE
3748,46.11,-64.68,28.43,-81.31,WestJet,YQM,MCO
3749,46.24,6.11,55.41,37.91,Swiss International Air Lines,GVA,DME
3750,27.91,-82.69,46.92,-96.82,Allegiant Air,PIE,FAR
3751,37.94,23.94,59.65,17.92,Scandinavian Airlines System,ATH,ARN
3752,60.32,24.96,38.29,27.16,SunExpress,HEL,ADB
3753,41.79,-87.75,36.08,-115.15,Southwest Airlines,MDW,LAS
3754,56.92,23.97,35.86,14.48,Air Baltic,RIX,MLA
3755,5.3,100.28,23.39,113.3,China Southern Airlines,PEN,CAN
3756,25.33,55.52,27.05,31.01,Air Arabia,SHJ,ATZ
3757,53.42,-6.27,37,14.61,Ryanair,DUB,CIY
3758,50.87,7.14,36.9,30.8,SunExpress,CGN,AYT
3759,56.23,43.78,50.03,8.54,Lufthansa,GOJ,FRA
3760,38.7,-121.59,44.88,-93.22,Delta Air Lines,SMF,MSP
3761,25.33,55.52,21.09,79.05,Air Arabia,SHJ,NAG
3762,40.22,69.69,56.18,92.48,NordStar Airlines,LBD,KJA
3763,44.23,43.08,24.55,55.1,Ural Airlines,MRV,DWC
3764,33.68,-117.87,19.44,-99.07,AirTran Airways,SNA,MEX
3765,-22.81,-43.24,-1.38,-48.48,TAM Brazilian Airlines,GIG,BEL
3766,26.07,-80.15,4.45,-75.77,Spirit Airlines,FLL,AXM
3767,50.35,30.89,41.3,2.08,Ukraine International Airlines,KBP,BCN
3768,-16.51,-68.19,4.7,-74.15,Avianca - Aerovias Nacionales de Colombia,LPB,BOG
3769,29.23,47.97,8.98,38.8,South African Airways,KWI,ADD
3770,6.58,3.32,14.74,-17.49,Atlant-Soyuz Airlines,LOS,DKR
3771,17.04,54.09,11.14,75.96,Air India Express,SLL,CCJ
3772,51.48,-0.46,37.94,23.94,US Airways,LHR,ATH
3773,45.47,-73.74,32.9,-97.04,WestJet,YUL,DFW
3774,35.86,14.48,57.77,11.87,Ryanair,MLA,GSE
3775,18.43,-69.67,39.87,-75.24,US Airways,SDQ,PHL
3776,-4.53,136.89,-8.75,115.17,Garuda Indonesia,TIM,DPS
3777,41.98,-87.9,36.08,-115.15,US Airways,ORD,LAS
3778,43.91,87.47,40.08,116.58,Shenzhen Airlines,URC,PEK
3779,63.99,-22.61,50.03,8.54,Icelandair,KEF,FRA
3780,49.63,6.21,36.9,30.8,Luxair,LUX,AYT
3781,35.34,25.18,55.41,37.91,Transaero Airlines,HER,DME
3782,35.34,25.18,44.83,-0.72,Aegean Airlines,HER,BOD
3783,54.66,-6.22,36.08,10.44,Thomas Cook Airlines,BFS,NBE
3784,32.01,34.89,50.47,19.08,Wizz Air,TLV,KTW
3785,39.12,117.35,18.3,109.41,Japan Air System,TSN,SYX
3786,55.59,37.26,35.34,25.18,Transaero Airlines,VKO,HER
3787,24.96,46.7,40.98,28.81,Turkish Airlines,RUH,IST
3788,57.19,65.32,40.15,44.4,Ciel Canadien,TJM,EVN
3789,36.08,-115.15,44.26,-88.51,Allegiant Air,LAS,ATW
3790,51.15,-0.19,30.38,-9.55,easyJet,LGW,AGA
3791,41.26,69.28,47.26,39.82,Aeroflot Russian Airlines,TAS,ROV
3792,-26.14,28.25,-6.88,39.2,South African Airways,JNB,DAR
3793,55.97,37.41,46.24,6.11,Aeroflot Russian Airlines,SVO,GVA
3794,22.99,-82.41,14.59,-61,Cubana de Aviación,HAV,FDF
3795,30.58,103.95,41.26,80.29,Shenzhen Airlines,CTU,AKU
3796,42.95,-87.9,21.04,-86.88,AirTran Airways,MKE,CUN
3797,23.59,58.28,10.16,76.39,Oman Air,MCT,COK
3798,21.48,40.54,40.98,28.81,Turkish Airlines,TIF,IST
3799,28.78,-81.24,46.92,-96.82,Allegiant Air,SFB,FAR
3800,35.76,140.39,22.58,120.35,All Nippon Airways,NRT,KHH
3801,25.79,-80.29,4.7,-74.15,US Airways,MIA,BOG
3802,55.01,82.65,49.57,117.33,Isles of Scilly Skybus,OVB,NZH
3803,36.85,10.23,31.72,35.99,Royal Jordanian,TUN,AMM
3804,19.44,-99.07,36.08,-115.15,Volaris,MEX,LAS
3805,29.23,47.97,33.62,73.1,Kuwait Airways,KWI,ISB
3806,40.08,116.58,24.4,98.53,Cargo Plus Aviation,PEK,LUM
3807,35.18,128.94,14.51,121.02,Philippine Airlines,PUS,MNL
3808,27.98,-82.53,39.86,-104.67,Southwest Airlines,TPA,DEN
3809,18.57,-68.36,38.94,-77.46,United Airlines,PUJ,IAD
3810,53.42,-6.27,37.47,15.07,Aer Lingus,DUB,CTA
3811,25.33,55.52,30.12,31.41,Egyptair,SHJ,CAI
3812,18.57,-68.36,39.18,-76.67,AirTran Airways,PUJ,BWI
3813,31.61,-8.04,53.42,-6.27,Ryanair,RAK,DUB
3814,-1.32,36.93,-4.25,15.25,Kenya Airways,NBO,BZV
3815,0.83,127.38,-6.13,106.66,Sriwijaya Air,TTE,CGK
3816,25.08,121.23,7.37,134.54,TransAsia Airways,TPE,ROR
3817,34.45,108.75,13.91,100.61,Thai AirAsia,XIY,DMK
3818,40.69,-74.17,30.19,-97.67,Southwest Airlines,EWR,AUS
3819,45.63,8.73,34.88,33.62,easyJet,MXP,LCA
3820,13.73,-60.95,25.79,-80.29,US Airways,UVF,MIA
3821,38.17,-85.74,33.43,-112.01,Southwest Airlines,SDF,PHX
3822,51.89,0.24,37.94,23.94,Ryanair,STN,ATH
3823,35.53,24.15,52.31,4.76,Transavia Holland,CHQ,AMS
3824,34.76,133.86,22.15,113.59,Air Macau,OKJ,MFM
3825,-37.67,144.84,-43.49,172.53,Virgin Australia,MEL,CHC
3826,13.48,2.18,33.37,-7.59,Royal Air Maroc,NIM,CMN
3827,44.88,-93.22,25.79,-80.29,US Airways,MSP,MIA
3828,55.61,49.28,43.35,77.04,Air Astana,KZN,ALA
3829,37.62,-122.37,30.19,-97.67,Virgin America,SFO,AUS
3830,1.35,103.99,10.31,123.98,Tiger Airways,SIN,CEB
3831,17.45,78.47,13.68,100.75,Thai Airways International,HYD,BKK
3832,41.71,-86.32,33.31,-111.66,Allegiant Air,SBN,AZA
3833,44.88,-63.51,28.43,-81.31,WestJet,YHZ,MCO
3834,55.97,37.41,41.8,12.25,Aeroflot Russian Airlines,SVO,FCO
3835,41.26,69.28,43.45,39.96,Aeroflot Russian Airlines,TAS,AER
3836,48.73,2.36,37.25,27.67,Transavia France,ORY,BJV
3837,25.25,55.36,30.12,31.41,Singapore Airlines,DXB,CAI
3838,2.75,101.71,22.25,91.81,Malindo Air,KUL,CGP
3839,50.4,30.45,41.3,2.08,Formosa Airlines,IEV,BCN
3840,12.35,-1.51,33.37,-7.59,Royal Air Maroc,OUA,CMN
3841,41.8,12.25,55.41,37.91,Transaero Airlines,FCO,DME
3842,-28.16,153.5,-43.49,172.53,Virgin Australia,OOL,CHC
3843,29.99,-90.26,36.08,-115.15,Southwest Airlines,MSY,LAS
3844,36.4,25.48,52.31,4.76,Transavia Holland,JTR,AMS
3845,19.09,72.87,26.27,50.63,Gulf Air Bahrain,BOM,BAH
3846,36.41,28.09,50.64,5.44,Harmony Airways,RHO,LGG
3847,37.62,-122.37,39.3,-94.71,United Airlines,SFO,MCI
3848,55.59,37.26,66.04,76.31,Transaero Airlines,VKO,NUX
3849,29.53,-98.47,39.87,-75.24,US Airways,SAT,PHL
3850,9.07,-79.38,19.44,-99.07,Copa Airlines,PTY,MEX
3851,40.61,72.79,55.61,49.28,Cyprus Turkish Airlines,OSS,KZN
3852,20.52,-103.31,36.78,-119.72,Volaris,GDL,FAT
3853,44.41,8.84,55.41,37.91,S7 Airlines,GOA,DME
3854,37.72,-122.22,30.19,-97.67,Southwest Airlines,OAK,AUS
3855,38.18,13.09,59.65,17.92,Norwegian Air Shuttle,PMO,ARN
3856,19.34,-99.57,36.08,-115.15,Interjet (ABC Aerolineas),TLC,LAS
3857,31.61,-8.04,49.95,7.26,Ryanair,RAK,HHN
3858,51.15,-0.19,37.94,23.94,easyJet,LGW,ATH
3859,22.31,113.91,23.84,90.4,Dragonair,HKG,DAC
3860,35.34,25.18,50.9,4.48,Brussels Airlines,HER,BRU
3861,33.37,-7.59,13.34,-16.65,Royal Air Maroc,CMN,BJL
3862,-27.38,153.12,-45.02,168.74,Virgin Australia,BNE,ZQN
3863,-1.32,36.93,-4.39,15.44,Kenya Airways,NBO,FIH
3864,52.56,13.29,37.01,-7.97,Air Berlin,TXL,FAO
3865,51.61,8.62,36.9,30.8,SunExpress,PAD,AYT
3866,40.64,-73.78,19.27,-69.74,JetBlue Airways,JFK,AZS
3867,39.3,-94.71,47.45,-122.31,AirTran Airways,MCI,SEA
3868,59.8,30.26,40.15,44.4,Ural Airlines,LED,EVN
3869,59.8,30.26,40.74,46.32,Azerbaijan Airlines,LED,KVD
3870,1.35,103.99,22.61,108.17,China Eastern Airlines,SIN,NNG
3871,55.61,49.28,38.54,68.83,Ural Airlines,KZN,DYU
3872,35.34,25.18,49.01,2.55,Aegean Airlines,HER,CDG
3873,55.62,12.66,35.53,24.15,Norwegian Air Shuttle,CPH,CHQ
3874,52.46,9.69,36.9,30.8,SunExpress,HAJ,AYT
3875,39.86,-104.67,39.18,-76.67,Southwest Airlines,DEN,BWI
3876,48.73,2.36,32.7,-16.77,Aigle Azur,ORY,FNC
3877,40.9,29.31,24.96,46.7,Nas Air,SAW,RUH
3878,44.88,-93.22,26.07,-80.15,Delta Air Lines,MSP,FLL
3879,25.94,119.66,13.68,100.75,Xiamen Airlines,FOC,BKK
3880,32.54,74.36,26.27,50.63,Gulf Air Bahrain,SKT,BAH
3881,25.08,121.23,18.77,98.96,TransAsia Airways,TPE,CNX
3882,56.92,23.97,35.34,25.18,Maastricht Airlines,RIX,HER
3883,48.73,2.36,35.34,25.18,Transavia France,ORY,HER
3884,40.79,-111.98,20.52,-103.31,Delta Air Lines,SLC,GDL
3885,33.43,-112.01,39.72,-86.29,Southwest Airlines,PHX,IND
3886,66.04,76.31,55.41,37.91,Ciel Canadien,NUX,DME
3887,37.72,-122.22,39.3,-94.71,Southwest Airlines,OAK,MCI
3888,45.59,-122.6,35.39,-97.6,AirTran Airways,PDX,OKC
3889,40.13,33,25.26,51.57,Qatar Airways,ESB,DOH
3890,36.79,27.09,50.9,4.48,Harmony Airways,KGS,BRU
3891,53.88,28.03,41.3,2.08,Belavia Belarusian Airlines,MSQ,BCN
3892,5.3,100.28,22.31,113.91,Hong Kong Express Airways,PEN,HKG
3893,12.14,-86.17,33.64,-84.43,Delta Air Lines,MGA,ATL
3894,43.66,7.22,59.8,30.26,Aeroflot Russian Airlines,NCE,LED
3895,28.57,77.1,7.18,79.88,SriLankan Airlines,DEL,CMB
3896,50.9,4.48,37.25,27.67,Pegasus Airlines,BRU,BJV
3897,15.12,145.73,34.43,135.24,Asiana Airlines,SPN,KIX
3898,24.91,67.16,7.18,79.88,SriLankan Airlines,KHI,CMB
3899,51.29,6.77,36.71,28.79,TUIfly,DUS,DLM
3900,41.8,12.25,31.72,35.99,Royal Jordanian,FCO,AMM
3901,35.42,51.15,43.35,77.04,Mahan Air,IKA,ALA
3902,7.18,79.88,13.68,100.75,SriLankan Airlines,CMB,BKK
3903,38.93,20.77,53.35,-2.27,Transavia France,PVK,MAN
3904,45.59,-122.6,39.3,-94.71,Southwest Airlines,PDX,MCI
3905,25.78,-100.11,42.21,-83.35,Delta Air Lines,MTY,DTW
3906,55.59,37.26,41.8,12.25,Transaero Airlines,VKO,FCO
3907,19.41,-70.6,40.69,-74.17,JetBlue Airways,STI,EWR
3908,48.11,16.57,40.15,44.4,United Airlines,VIE,EVN
3909,37.62,-122.37,29.53,-98.47,United Airlines,SFO,SAT
3910,39.87,-75.24,18.5,-77.91,US Airways,PHL,MBJ
3911,53.63,9.99,36.71,28.79,Condor Flugdienst,HAM,DLM
3912,40.52,22.97,53.35,-2.27,easyJet,SKG,MAN
3913,-3.04,-60.05,-3.78,-38.53,TAM Brazilian Airlines,MAO,FOR
3914,-6.13,106.66,-3.71,128.09,Lion Mentari Airlines,CGK,AMQ
3915,44.23,43.08,25.25,55.36,Ural Airlines,MRV,DXB
3916,40.79,-111.98,42.21,-83.35,Delta Air Lines,SLC,DTW
3917,30.19,-97.67,38.7,-121.59,AirTran Airways,AUS,SMF
3918,40.49,-3.57,37.94,23.94,Olympic Airlines,MAD,ATH
3919,31.61,-8.04,50.9,4.48,Brussels Airlines,RAK,BRU
3920,-54.84,-68.3,-34.56,-58.42,LAN Airlines,USH,AEP
3921,31.52,74.4,26.27,50.63,Pakistan International Airlines,LHE,BAH
3922,10.59,-85.54,29.98,-95.34,United Airlines,LIR,IAH
3923,36.41,28.09,53.63,9.99,Condor Flugdienst,RHO,HAM
3924,1.35,103.99,15.19,120.56,Tiger Airways,SIN,CRK
3925,40.13,33,51.29,6.77,Pegasus Airlines,ESB,DUS
3926,30.12,31.41,12.83,45.03,Yemenia,CAI,ADE
3927,32.54,-116.97,19.16,-98.37,Volaris,TIJ,PBC
3928,30.12,31.41,24.43,54.65,Egyptair,CAI,AUH
3929,18.44,-66,35.21,-80.94,US Airways,SJU,CLT
3930,52.31,4.76,37.69,26.91,Transavia Holland,AMS,SMI
3931,25.33,55.52,26.34,31.74,Air Arabia,SHJ,HMB
3932,17.94,-76.79,6.5,-58.25,Overland Airways,KIN,GEO
3933,53.92,12.28,36.9,30.8,Germania,RLG,AYT
3934,55.61,49.28,40.36,71.75,Uzbekistan Airways,KZN,FEG
3935,45.47,-73.74,24.06,-74.52,Air Canada,YUL,ZSA
3936,25.26,51.57,31.71,74.8,Qatar Airways,DOH,ATQ
3937,19.41,-70.6,40.64,-73.78,Delta Air Lines,STI,JFK
3938,32.7,-16.77,51.38,-2.72,easyJet,FNC,BRS
3939,59.35,5.21,38.28,-0.56,Ryanair,HAU,ALC
3940,37.36,-121.93,30.19,-97.67,Southwest Airlines,SJC,AUS
3941,36.41,28.09,51.29,6.77,TUIfly,RHO,DUS
3942,33.62,73.1,26.47,49.8,Saudi Arabian Airlines,ISB,DMM
3943,50.9,4.48,39.81,30.52,Turkish Airlines,BRU,AOE
3944,39.86,-104.67,38.85,-77.04,United Airlines,DEN,DCA
3945,35.86,14.48,53.33,-2.85,Ryanair,MLA,LPL
3946,1.35,103.99,14.51,121.02,Tiger Airways,SIN,MNL
3947,32.85,-96.85,37.62,-122.37,AirTran Airways,DAL,SFO
3948,42.21,-83.35,21.04,-86.88,Spirit Airlines,DTW,CUN
3949,55.97,37.41,66.04,76.31,Aeroflot Russian Airlines,SVO,NUX
3950,10.91,-63.97,22.99,-82.41,Cubana de Aviación,PMV,HAV
3951,40.19,-76.76,39.86,-104.67,Frontier Airlines,MDT,DEN
3952,41.26,69.28,56.18,92.48,Ural Airlines,TAS,KJA
3953,31.61,-8.04,52.45,-1.75,Transavia France,RAK,BHX
3954,32.66,13.16,51.48,-0.46,Libyan Arab Airlines,TIP,LHR
3955,63.46,10.92,42.56,18.27,Norwegian Air Shuttle,TRD,DBV
3956,48.11,16.57,30.12,31.41,Austrian Airlines,VIE,CAI
3957,39.55,2.73,58.79,16.91,Ryanair,PMI,NYO
3958,32.9,-97.04,41.94,-72.68,US Airways,DFW,BDL
3959,23.59,58.28,31.72,35.99,Oman Air,MCT,AMM
3960,51.45,5.37,37.25,27.67,Transavia Holland,EIN,BJV
3961,48.11,16.57,32.01,34.89,Austrian Airlines,VIE,TLV
3962,39.87,-75.24,21.04,-86.88,US Airways,PHL,CUN
3963,54.97,73.31,40.47,50.05,Isles of Scilly Skybus,OMS,GYD
3964,35.86,14.48,53.87,-1.66,Ryanair,MLA,LBA
3965,39.55,2.73,60.19,11.1,Scandinavian Airlines System,PMI,OSL
3966,15.12,145.73,34.86,136.81,Delta Air Lines,SPN,NGO
3967,55.97,37.41,43.68,10.39,Alitalia,SVO,PSA
